822609656052850689	wouterveldhoen	RT @dreoudman: Zweedse overheid: Lap je oude spullen op - Groen - TROUW https://t.co/2AldPAHEk0	RT @dreoudman : Zweedse overheid : Lap je oude spullen op - Groen - TROUW https://t.co/2AldPAHEk0
822621261247500288	frankvosters	Facilitymanagement draait niet meer om kostenbesparing, maar richt zich op inzet van nieuwe slimme technologie.… https://t.co/pvbN7OSNFT	Facilitymanagement draait niet meer om kostenbesparing , maar richt zich op inzet van nieuwe slimme technologie .… https://t.co/pvbN7OSNFT
822621262090485761	meteostrijen	Het weer van 02:46 Temp: -0.6°C Vocht: 89pct Luchtdruk: 1032.5hpa Wind: N 1bft Neerslag vandaag: 0.0mm Gevoelstemp: -0.6°C Zon op: 08:35	Het weer van 02:46 Temp : -0.6°C Vocht : 89 pct Luchtdruk : 1032.5 hpa Wind : N 1 bft Neerslag vandaag : 0.0 mm Gevoelstemp : -0.6°C Zon op : 08:35
822621261729763330	winkeljobs	#Vacature AGF Specialist bij Dirk Rotterdam in #Rotterdam - Dirk #Parttime #MBO Zie: https://t.co/2Ub1MJsAgT	#Vacature AGF Specialist bij Dirk Rotterdam in #Rotterdam - Dirk #Parttime #MBO Zie : https://t.co/2Ub1MJsAgT
822621264472838144	winkeljobs	#Vacature AGF Specialist bij Dirk Dordrecht in #Dordrecht - Dirk #Parttime #MBO Zie: https://t.co/7uUNMvlOOt	#Vacature AGF Specialist bij Dirk Dordrecht in #Dordrecht - Dirk #Parttime #MBO Zie : https://t.co/7uUNMvlOOt
822621265429204998	babbeltje12	RT @PegidaNederland: Deze "Oostenrijker" heeft een dubbele nationaliteit, en is wat velen natuurlijk al dachten een Moslim! https://t.co/2O…	RT @PegidaNederland : Deze " Oostenrijker " heeft een dubbele nationaliteit , en is wat velen natuurlijk al dachten een Moslim ! https://t.co/2O …
822621266607742976	nieuwsselectie	Trump ondertekent eerste decreet tegen Obamacare https://t.co/p7zYeSTPt0	Trump ondertekent eerste decreet tegen Obamacare https://t.co/p7zYeSTPt0
822621267304075264	MarnixGoelen	Dit uur is perfect voor diepe songteksten te posten!	Dit uur is perfect voor diepe songteksten te posten !
822621267178168320	winkeljobs	#Vacature AGF Specialist bij Dirk Hendrik ido ambacht in Hendrik ido ambacht - Dirk #Parttime #MBO Zie: https://t.co/17dQqj0OpC	#Vacature AGF Specialist bij Dirk Hendrik ido ambacht in Hendrik ido ambacht - Dirk #Parttime #MBO Zie : https://t.co/17dQqj0OpC
822621269715779584	albspier	"Een volk dat voor tirannen zwicht, zal meer dan lijf en goed verliezen, dan dooft het licht" van Randwijk	" Een volk dat voor tirannen zwicht , zal meer dan lijf en goed verliezen , dan dooft het licht " van Randwijk
822621271594766338	rjrietveldt	Trump ondertekent eerste decreet tegen Obamacare: De Amerikaanse president Donald Trump heeft… https://t.co/F1v2hLqbS4 #nieuws #Nederland	Trump ondertekent eerste decreet tegen Obamacare : De Amerikaanse president Donald Trump heeft … https://t.co/F1v2hLqbS4 #nieuws #Nederland
822621272362336257	Trudydz	(2/2) dit programma in ieder geval niet voor het atheïsme kiezen. Wat een opdringerig figuur (Floris) en heethoofden. #rotopmetjereligie	(2/2) dit programma in ieder geval niet voor het atheïsme kiezen . Wat een opdringerig figuur ( Floris ) en heethoofden . #rotopmetjereligie
822621276258844672	Thomas_suy	Stream was awsome jongens! tot de volgende keer!	Stream was awsome jongens ! tot de volgende keer !
822621277164859392	ColtDigii	Ik vind een @YouTube-video van @obeyxmario leuk: https://t.co/vDgh7Idu1G PORN AT 1 MILL	Ik vind een @YouTube - video van @obeyxmario leuk : https://t.co/vDgh7Idu1G PORN AT 1 MILL
822621281380143104	annesdejongd66	Oei. Dit doet de democratie de das om... https://t.co/NbNoucmaQ2	Oei . Dit doet de democratie de das om ... https://t.co/NbNoucmaQ2
822621289223430149	treintrien	@nl_misstanden Ik heb ook gewoon tomaten geplukt bij gebrek aan 'beter' werk. En heb hard moeten knokken voor mijn baan. 2 gekozen uit 100	@nl_misstanden Ik heb ook gewoon tomaten geplukt bij gebrek aan ' beter ' werk . En heb hard moeten knokken voor mijn baan . 2 gekozen uit 100
822621289475112966	kalahiri	RT @Teletekst: Turks parlement:meer macht Erdogan https://t.co/7OZgZ8u0t3	RT @Teletekst : Turks parlement : meer macht Erdogan https://t.co/7OZgZ8u0t3
822621290876039173	Pierovic01	Turks parlement stemt voor versterken macht Erdogan https://t.co/r88mHLnlzr	Turks parlement stemt voor versterken macht Erdogan https://t.co/r88mHLnlzr
822621296127250433	ScorenOpHetWeb	Elke week hebben wij een extra aanbieding voor diegene die ons het meeste heeft geretweet!	Elke week hebben wij een extra aanbieding voor diegene die ons het meeste heeft geretweet !
822621300854243333	Thunderwood85	YOU DONT GOTTA GO TO WERK WERK WERK WERK WERK WERK WERK	YOU DONT GOTTA GO TO WERK WERK WERK WERK WERK WERK WERK
822621301768671232	LocalFMnu	Toto - 99 nu op #LocalFM	Toto - 99 nu op #LocalFM
822621306654957570	IkBenEenMatroos	retweet als je swag hebt January 21, 2017 at 02:46AM	retweet als je swag hebt January 21, 2017 at 02:46 AM
822621323138633729	kauwbooi	Wie heeft deze 'hoogleraren' betaald? @volkskrant Dit is zelfs beneden uw niveau! #fakenews https://t.co/wahHE0hUm3	Wie heeft deze ' hoogleraren ' betaald ? @volkskrant Dit is zelfs beneden uw niveau ! #fakenews https://t.co/wahHE0hUm3
822621324333944832	Boelie076	Kortom... voor de kanslozen gelijk ondergetekende is het weer een avond voor in de boeken. Nou houdoe.	Kortom ... voor de kanslozen gelijk ondergetekende is het weer een avond voor in de boeken . Nou houdoe .
822621326041108480	1001ptsNL	Toen Vailland het geluk gevonden had, was zijn elixir op (volkskrant.nl) https://t.co/5qGtFVsZaj https://t.co/Ksq3h2nLOg	Toen Vailland het geluk gevonden had , was zijn elixir op ( volkskrant . nl ) https://t.co/5qGtFVsZaj https://t.co/Ksq3h2nLOg
822621329400725506	gsmadvies	T-Mobile Nederland benoemd nieuwe CEO | LetsGoDigital - Let's go digital https://t.co/rdUASDBqcg #tmobile	T-Mobile Nederland benoemd nieuwe CEO | LetsGoDigital - Let's go digital https://t.co/rdUASDBqcg #tmobile
822621331506204673	P2000Live	A2 6658KJ 64 c Van Heemstraweg Beneden-Leeuwen VWS 3860 • January 21, 2017 at 02:39AM • #P2000 #LIVE #NIEWS #P #NEWS #FOLLOW	A2 6658 KJ 64 c Van Heemstraweg Beneden-Leeuwen VWS 3860 • January 21, 2017 at 02:39 AM • #P2000 #LIVE #NIEWS #P #NEWS #FOLLOW
822621337046970368	P2000Live	A2 6534AD 23 Nieuwe Dukenburgseweg Nijmegen VWS 3862 • January 21, 2017 at 02:42AM • #P2000 #LIVE #NIEWS #P #NEWS #FOLLOW	A2 6534 AD 23 Nieuwe Dukenburgseweg Nijmegen VWS 3862 • January 21, 2017 at 02:42 AM • #P2000 #LIVE #NIEWS #P #NEWS #FOLLOW
822621345947287553	nl_misstanden	@treintrien Ik heb GVD 32 jaar gewerkt en jij loopt me een beetje af te maken?	@treintrien Ik heb GVD 32 jaar gewerkt en jij loopt me een beetje af te maken ?
822621351521513472	tilned	RT @DrGertJanMulder: Trump in toespraak: America first! | Telegraaf.nl Verschil tussen Trump en de rest? Trump zegt het open https://t.co…	RT @DrGertJanMulder : Trump in toespraak : America first ! | Telegraaf . nl Verschil tussen Trump en de rest ? Trump zegt het open https://t.co …
822621354302246914	tweet_t_c	RT @timpastoor: Zorgverzekeraars mogen binnenkort in je medisch dossier rondsnuffelen. Bedankt he, VVD, CDA, PvdA, PVV en SGP. https://t.c…	RT @timpastoor : Zorgverzekeraars mogen binnenkort in je medisch dossier rondsnuffelen . Bedankt he , VVD , CDA , PvdA , PVV en SGP . https://t.c …
822621355485052928	p2000_alarm	P2000 melding Ambulance: Ambulance naar Lijnbaan in 's-Gravenhage	P2000 melding Ambulance : Ambulance naar Lijnbaan in ' s-Gravenhage
822621357573894145	p2000_alarm	P2000 melding Ambulance: Ambulance met gepaste spoed naar Wezelrade in 's-Gravenhage	P2000 melding Ambulance : Ambulance met gepaste spoed naar Wezelrade in ' s-Gravenhage
822621358056161282	chaperon_rouge_	1) Rapper, Centraal Beheer Achmea 2) Laten helpen, Ohra 3) Banaan, Ohra #GoudenLoeki @OHRA @Centraalbeheer_	1) Rapper , Centraal Beheer Achmea 2) Laten helpen , Ohra 3) Banaan , Ohra #GoudenLoeki @OHRA @Centraalbeheer_
822621358039461890	Psychopeet	Waarom draai ik hier John Legend	Waarom draai ik hier John Legend
822621358374981633	sarahbusschaert	Waarom ben ik toch zo?	Waarom ben ik toch zo ?
822621360908357632	Color_Me_JAZZ	Enzo and Bonnie 💕💕 #TheVampireDiaries	Enzo and Bonnie 💕💕 #TheVampireDiaries
822621356906938371	ikmultimedia	Eric Benét singing in the IK stage at #NAMM #NAMM2017 #NAMMshow https://t.co/eNB5DC1Dmw	Eric Benét singing in the IK stage at #NAMM #NAMM2017 #NAMMshow https://t.co/eNB5DC1Dmw
822621364448329728	MikeDeAardappel	@VectroxYT Dat klinkt als een goed plan hihih	@VectroxYT Dat klinkt als een goed plan hihih
822621367795326981	BergioRadio	Nu op https://t.co/ecOIiHYLvd | Nickelback - Too Bad | Luister gezellig mee!	Nu op https://t.co/ecOIiHYLvd | Nickelback - Too Bad | Luister gezellig mee !
822621376498593794	BramAe	Onderwijs en marktpartijen presenteren manifest voor ICT in het onderwijs: Zorg voor goed internet op… https://t.co/Kp44zJCgor #onderwijs	Onderwijs en marktpartijen presenteren manifest voor ICT in het onderwijs : Zorg voor goed internet op … https://t.co/Kp44zJCgor #onderwijs
822621377660407817	watkopenwij	Hema Vestje Met Borduursel Maat 68 #kopen #melkofpuur.nl https://t.co/iDBgnkkSz5	Hema Vestje Met Borduursel Maat 68 #kopen #melkofpuur . nl https://t.co/iDBgnkkSz5
822621378524413963	SofieBorghs	Missie mislukt lieve schat, ik ben niet blond en zeker niet dom 💋	Missie mislukt lieve schat , ik ben niet blond en zeker niet dom 💋
822621378746654720	RegioDate	Ella 24 jr. Harderwijk. Ik ben dol op anaal! https://t.co/59iiN1z7Jy	Ella 24 jr . Harderwijk . Ik ben dol op anaal ! https://t.co/59iiN1z7Jy
822621380151803905	petervalk1	RT @scheulderman75: Ik sta niet achter de manier waarop het werd opgevat, kan dat ook? Heeft niets met rechte ruggen te maken. https://t.co…	RT @scheulderman75 : Ik sta niet achter de manier waarop het werd opgevat , kan dat ook ? Heeft niets met rechte ruggen te maken . https://t.co …
822621383905710082	ChristhelBreed	@Annette17056451 Ik zie alles van je op facebook maar ik kan geen reactie plaatsen lukt me niet, im zit er nog niet in maar ik volg je wel♡	@Annette17056451 Ik zie alles van je op facebook maar ik kan geen reactie plaatsen lukt me niet , im zit er nog niet in maar ik volg je wel ♡
822621384471937027	Tikolores	RT @AlptekinAkdogan: Het moment dat Melania Trump op het podium kwam. https://t.co/xUGwqiYrrl	RT @AlptekinAkdogan : Het moment dat Melania Trump op het podium kwam . https://t.co/xUGwqiYrrl
822621385176547329	FTW0184	RT @UCanNotBreakMe: RT 🙌🏼 Tag Kabinetsleden! Welke partij geeft ECHT om de Nederlandse burger en heeft niet alleen mooie verkiezingspra…	RT @UCanNotBreakMe : RT 🙌🏼 Tag Kabinetsleden ! Welke partij geeft ECHT om de Nederlandse burger en heeft niet alleen mooie verkiezingspra …
822621410463977472	MarevdBerg	Ik ben zo blij dat ik in bed lig en zou er wel voor 3 dagen in willen blijven	Ik ben zo blij dat ik in bed lig en zou er wel voor 3 dagen in willen blijven
822621414394130434	OllieGarnsey	Een brief ter kennisgeving naar onze klanten en relaties vanwege bedrijfswijziging. Dank en	Een brief ter kennisgeving naar onze klanten en relaties vanwege bedrijfswijziging . Dank en
822621421385949185	harmzegt	@Suuz_ hahaha wat een kansloos antwoord! #uitgeluld! :p	@Suuz_ hahaha wat een kansloos antwoord ! #uitgeluld ! :p
822621421511839750	Kato_Kisbilck	RT @evaaa444: Ik wil zon, 30 graden, zee, strand, muziek, de allerbeste mensen en nen frissen coctail, bedankt x	RT @evaaa444 : Ik wil zon , 30 graden , zee , strand , muziek , de allerbeste mensen en nen frissen coctail , bedankt x
822621437160734722	anaisteugels	RT @FloreVmk: Als ik zo super enthousiast ben en wil blijven praten over iets en iemand zegt ja kweet het nu al/ je hebt da al gezegd breek…	RT @FloreVmk : Als ik zo super enthousiast ben en wil blijven praten over iets en iemand zegt ja kweet het nu al / je hebt da al gezegd breek …
822621436464562176	nialIsroses	ik ben hier echt veels te emo voor hoor dit kan ik niet aan https://t.co/KuJzt7J86q	ik ben hier echt veels te emo voor hoor dit kan ik niet aan https://t.co/KuJzt7J86q
822621437286608896	psvonline_nl	Cocu en Ramselaar over PSV-Heerenveen. En ook een beetje over Ajax en Feyenoord https://t.co/vxRNed6cf8 https://t.co/OxOk3IAxW7	Cocu en Ramselaar over PSV-Heerenveen . En ook een beetje over Ajax en Feyenoord https://t.co/vxRNed6cf8 https://t.co/OxOk3IAxW7
822621438440067073	DrogeGaming	RT @frenkie4allll: Waar blijven de 'vrouwenmarsen' tegen de islam? Staat de hoofddoek voor gelijke rechten en de vrijheid van een vro…	RT @frenkie4allll : Waar blijven de ' vrouwenmarsen ' tegen de islam ? Staat de hoofddoek voor gelijke rechten en de vrijheid van een vro …
822621445973020674	treintrien	@nl_misstanden Wat zou jij voor werk willen doen?	@nl_misstanden Wat zou jij voor werk willen doen ?
822621447109615616	DurfTe_Vragen	Hoi #DTV ... ff opzouten naar #durftevragen GEEN AFKORTINGEN :) Dank u.	Hoi #DTV ... ff opzouten naar #durftevragen GEEN AFKORTINGEN :) Dank u.
822621449726922753	2605anton1954	@NUnl .. rutte is een echte optimist https://t.co/xpg7bv6Thw ....	@NUnl .. rutte is een echte optimist https://t.co/xpg7bv6Thw ....
822621457301782528	Kocak1Halil	@GewapendeKees @manjureijmer hey anonieme kees, jij bent ook overal te vinden 🤓. Agresieve rechtse 🙃	@GewapendeKees @manjureijmer hey anonieme kees , jij bent ook overal te vinden 🤓. Agresieve rechtse 🙃
822621460523089920	sophieousri	@nialIsroses @Bieber_Beatty te moe om te bewegen ik ga slapen	@nialIsroses @Bieber_Beatty te moe om te bewegen ik ga slapen
822621466718011392	bangmaakradio1	Moeten wij nou zeggen wat RTL moet doen? . waarom hebben we het niet over de NPO? . #nporadio1	Moeten wij nou zeggen wat RTL moet doen ? . waarom hebben we het niet over de NPO ? . #nporadio1
822621467884081155	samanthann92	Enzo & Bonnie 😍🙌🏻😭 #TVD	Enzo & Bonnie 😍🙌🏻😭 #TVD
822621468311879687	OfficialDayBot	Gute Nacht BetaOwl! :) https://t.co/Ilhxf93JIw	Gute Nacht BetaOwl ! :) https://t.co/Ilhxf93JIw
822621469817655296	Samjaspers	Kunnen we even unaniem akkoord gaan dat er niets leuker is dan zatte Hollanders	Kunnen we even unaniem akkoord gaan dat er niets leuker is dan zatte Hollanders
822621470924951552	hopje_haags	@scheulderman75 dit is iemand aanzetten tot moord. Gebruik je hersens eens, voordat je zoiets doms zegt.… https://t.co/47LhEjzEW9	@scheulderman75 dit is iemand aanzetten tot moord . Gebruik je hersens eens , voordat je zoiets doms zegt .… https://t.co/47LhEjzEW9
822621479439388672	MzTeE8205	Awwwww Enzo & Bonnie 😍 #tvd #TVDS8 #TheVampireDiaries	Awwwww Enzo & Bonnie 😍 #tvd #TVDS8 #TheVampireDiaries
822621489522413568	Suuz_	@Epestheper zeg dag!!	@Epestheper zeg dag !!
822621491690950658	cloe85_nl	#Hitsige Hotlis #Utrecht wil een #harde #paal, #Klaarkomen bij 69, #doggy en #anaal!! https://t.co/gdHsrIlEUB https://t.co/qM2YczCuw1	#Hitsige Hotlis #Utrecht wil een #harde #paal , #Klaarkomen bij 69, #doggy en #anaal !! https://t.co/gdHsrIlEUB https://t.co/qM2YczCuw1
822621496719933441	Vaaaaaaaalerie	Ik laat nimeer over mij heen lopen, let's make that clear	Ik laat nimeer over mij heen lopen , let's make that clear
822621506169667584	RijnPatrick	RT @frenkie4allll: Gelukkig hebben de mooie verbindende speeches van Obama geleid tot een vreedzame wereld. *kucht* #jinek #dwdd #trump	RT @frenkie4allll : Gelukkig hebben de mooie verbindende speeches van Obama geleid tot een vreedzame wereld . * kucht * #jinek #dwdd #trump
822621508057124869	ICTzoektwerk	Tijd voor iets nieuws? #vacature Node.JS Developer https://t.co/B7CHfIgD8F #Yacht Nederland BV	Tijd voor iets nieuws ? #vacature Node . JS Developer https://t.co/B7CHfIgD8F #Yacht Nederland BV
822621516613480450	aad_verbeek	RT @4positiviteit: Word verliefd op degene die geniet van je gekke streken. Niet op degene die jou deze streken wil afleren.	RT @4positiviteit : Word verliefd op degene die geniet van je gekke streken . Niet op degene die jou deze streken wil afleren .
822621517397823489	juinholovesdemi	RT @taedet_animam: @Projeto_lovato onze #BestFanArmy #Lovatics #iHeartAwards	RT @taedet_animam : @Projeto_lovato onze #BestFanArmy #Lovatics #iHeartAwards
822621518383480833	FTW0184	RT @LavieJanRoos: Is echt iedereen van slag dat #DWDD eenzijdige linkse politiek correcte onzin verkoopt?	RT @LavieJanRoos : Is echt iedereen van slag dat #DWDD eenzijdige linkse politiek correcte onzin verkoopt ?
822621523257257984	zaagvis	@zegmaarLyd @DiGonzi Lol, nou slapen dan oude vrouw , wollen sokken aan, witte nachthemd en klaar 😇	@zegmaarLyd @DiGonzi Lol , nou slapen dan oude vrouw , wollen sokken aan , witte nachthemd en klaar 😇
822621534376357888	Neckleptic	@Michfoshizzle @AnoukApart @Merel_E @Anna_ML okey. Ik doe dat dan ook maar. Slaap lekker!	@Michfoshizzle @AnoukApart @Merel_E @Anna_ML okey . Ik doe dat dan ook maar . Slaap lekker !
822621536087642115	Suuz_	@Epestheper zeg dat!!	@Epestheper zeg dat !!
822621539799564289	geilelisaaa1	Ik word altijd zo opgewonden als ik een paar wijntjes gehad heb! Wie nog meer? #lesbianproblems	Ik word altijd zo opgewonden als ik een paar wijntjes gehad heb ! Wie nog meer ? #lesbianproblems
822621541468872705	_Groningen	LAAT GRONINGEN NIET ZAKKEN (Oosterpoort, #FreekdeJonge) https://t.co/jiJFnCZLfo #FreekdeJonge en John Lanting van Schokkend GroningenIn ee…	LAAT GRONINGEN NIET ZAKKEN ( Oosterpoort , #FreekdeJonge ) https://t.co/jiJFnCZLfo #FreekdeJonge en John Lanting van Schokkend GroningenIn ee …
822621543930929152	radioreflex	[WEERBERICHT] Ook volgende week blijft het koud https://t.co/MqwC65ohkf #mechelen	[ WEERBERICHT ] Ook volgende week blijft het koud https://t.co/MqwC65ohkf #mechelen
822621544820183040	WebWinkelCommun	Asa Hettes volgt de community op Twitter! https://t.co/tyYdB2mtl2	Asa Hettes volgt de community op Twitter ! https://t.co/tyYdB2mtl2
822621554798395392	babbeltje12	@PegidaNederland Hoor je tegenwoordig nog iets anders ,zal nog wel erger worden.	@PegidaNederland Hoor je tegenwoordig nog iets anders , zal nog wel erger worden .
822621558472589313	Rachaila	Witte Fransen die gwn creol spreken. Helemaal in de war zit ik hier 😕.	Witte Fransen die gwn creol spreken . Helemaal in de war zit ik hier 😕.
822621559584157703	Eldorado_Radio	radio eldorado - nonstop uit studio haelen draait nu : jan van est - kleine jongen #hits #muziek	radio eldorado - nonstop uit studio haelen draait nu : jan van est - kleine jongen #hits #muziek
822621563350614018	petervalk1	@scheulderman75 met zoutzuur dan maar graptrutje	@scheulderman75 met zoutzuur dan maar graptrutje
822621573853171712	HanneVanEynde	asdfgfghjkl, cheap is goedkoper dan 5€, 16€ voor een oogschaduwpalet is voor mij NIET cheap :(((( https://t.co/DyqyE6ycDM	asdfgfghjkl , cheap is goedkoper dan 5€, 16€ voor een oogschaduwpalet is voor mij NIET cheap :(((( https://t.co/DyqyE6ycDM
822621577611280389	SBDEmmen	Onze site heeft weer een update gehad. Kijk op https://t.co/aOjHP9zO97	Onze site heeft weer een update gehad . Kijk op https://t.co/aOjHP9zO97
822621583550402560	McFredski	Ik vind een @YouTube-video leuk: https://t.co/SsVPIabIkH Fanfare Ciocârlia - Asfalt Tango	Ik vind een @YouTube - video leuk : https://t.co/SsVPIabIkH Fanfare Ciocârlia - Asfalt Tango
822621585928491008	P2000alarm	Traumahelikopter LifeLiner 1 gaat naar Oosterringweg 41 in Luttelgeest https://t.co/EDP6CPZJxw https://t.co/YhPCLTY00A	Traumahelikopter LifeLiner 1 gaat naar Oosterringweg 41 in Luttelgeest https://t.co/EDP6CPZJxw https://t.co/YhPCLTY00A
