823757217627250690	sandraslaats	@Faysal784099081 Ook een vroege morgen😊	@Faysal784099081 Ook een vroege morgen 😊
823770128936407040	shopspeurder	dieet: Het 101 Paleo Recepten kookpakket https://t.co/XIJz9k5fX9 https://t.co/iKkDsZodTZ	dieet : Het 101 Paleo Recepten kookpakket https://t.co/XIJz9k5fX9 https://t.co/iKkDsZodTZ
823770130576449536	P2000Live	inzet voor de plotter komt ter vervallen • January 24, 2017 at 06:43AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P	inzet voor de plotter komt ter vervallen • January 24, 2017 at 06:43 AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P
823770132241612800	Paufi93	@StaceySchum Morgen ^^	@StaceySchum Morgen ^^
823770133483163648	P2000Live	A2 (DIA) 12159 Zwanenburgerdijk Zwanenburg • January 24, 2017 at 06:44AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P	A2 ( DIA ) 12159 Zwanenburgerdijk Zwanenburg • January 24, 2017 at 06:44 AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P
823770133793542144	de_slaper	RT @FiIosoof: Ik denk dat ik een bril nodig heb ....... want ik zie steeds meer mensen met twee gezichten.	RT @FiIosoof : Ik denk dat ik een bril nodig heb ....... want ik zie steeds meer mensen met twee gezichten .
823770133801959425	kyanadebaut	RT @kleinebmusic: Ik ben snel jaloers maar dat is omdat ik je niet kwijt wil weetje	RT @kleinebmusic : Ik ben snel jaloers maar dat is omdat ik je niet kwijt wil weetje
823770133592207361	Heerbean	Haar PVV-lied ging viral, nu wil Annemiek een carnavalshit https://t.co/vPQF5lXRz5 https://t.co/SMNmXLo355 via @telegraaf	Haar PVV-lied ging viral , nu wil Annemiek een carnavalshit https://t.co/vPQF5lXRz5 https://t.co/SMNmXLo355 via @telegraaf
823770133927759872	stiaanras1	RT @xZandrex: Ha ha dankie @stiaanras1 vir n lekker oefen sessie! #proudambassador #SAF #seriousaboutfitness https://t.co/t3hiRtxhwd	RT @xZandrex : Ha ha dankie @stiaanras1 vir n lekker oefen sessie ! #proudambassador #SAF #seriousaboutfitness https://t.co/t3hiRtxhwd
823770135005691904	Roos_Groeneke	RT @kristofcalvo: Peiling waar je extra energie van krijgt #MERCI Opvallend: met dit resultaat zou @ecolo-@groen 2e fractie worden in…	RT @kristofcalvo : Peiling waar je extra energie van krijgt #MERCI Opvallend : met dit resultaat zou @ecolo - @groen 2e fractie worden in …
823770135735504896	P2000Live	A1 19109 Grachtweg Zierikzee rit 3411 • January 24, 2017 at 06:44AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P	A1 19109 Grachtweg Zierikzee rit 3411 • January 24, 2017 at 06:44 AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P
823770136243007488	stefanhendriks	@Cicero0123 @DeStephenPeters @DAILY_AMERICAN wat ik alleen wil zeggen is dat ook de volkskrant fouten kan maken :)	@Cicero0123 @DeStephenPeters @DAILY_AMERICAN wat ik alleen wil zeggen is dat ook de volkskrant fouten kan maken :)
823770137153196033	P2000Live	A1 90,3 : A59 L - MAASROUTE 90,3 Terheijden 7143 • January 24, 2017 at 06:45AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P	A1 90,3 : A59 L - MAASROUTE 90,3 Terheijden 7143 • January 24, 2017 at 06:45 AM • #P2000 #LIVE #ALERT #FOLLOW #NEWS #NIEUWS #P
823770141188096002	JohnvanderVeld3	RT @mathijsbouman: Heeft u ook steeds last van asociale vluchtelingen die in het verkeer altijd maar voorrang nemen? Stem dan op de VV…	RT @mathijsbouman : Heeft u ook steeds last van asociale vluchtelingen die in het verkeer altijd maar voorrang nemen ? Stem dan op de VV …
823770142333079556	NLNieuwsAlert	volkskrant: Hoe moet de pers omgaan met de werkwijze van Trump? https://t.co/3dyJjMjW7x https://t.co/qZauWfQc8R #NLNieuwsAlert	volkskrant : Hoe moet de pers omgaan met de werkwijze van Trump ? https://t.co/3dyJjMjW7x https://t.co/qZauWfQc8R #NLNieuwsAlert
823770142375084032	EWNAfrikaans	Bestuurders beweer @Uber_RSA hoofkantoor wil nie help met berigte van intimidasie. https://t.co/bP2Wg8anwL https://t.co/4MGjVTCj70	Bestuurders beweer @Uber_RSA hoofkantoor wil nie help met berigte van intimidasie . https://t.co/bP2Wg8anwL https://t.co/4MGjVTCj70
823770144312848384	eenmeninghebben	RT @PeterLangenAfrt: Een beeldverslag van @SjefBode zie https://t.co/iXA9bPeG6G Hoe de coalitie van #033pp #deWar laat vallen als een bakst…	RT @PeterLangenAfrt : Een beeldverslag van @SjefBode zie https://t.co/iXA9bPeG6G Hoe de coalitie van #033pp #deWar laat vallen als een bakst …
823770144405065728	NLNieuwsAlert	volkskrant: Wonderkoolstof grafeen blijkt ook supergeleider, ontdekten Britse onderzoekers https://t.co/2xSwD8Mk2Q …	volkskrant : Wonderkoolstof grafeen blijkt ook supergeleider , ontdekten Britse onderzoekers https://t.co/2xSwD8Mk2Q …
823770145088765952	killerCAT_44	Morgen	Morgen
823770145323622400	JordiSGNL	Ik vind een @YouTube-video van @caseyneistat leuk: https://t.co/h34PgNo0xk who i'm voting for president	Ik vind een @YouTube - video van @caseyneistat leuk : https://t.co/h34PgNo0xk who i'm voting for president
823770145541623809	shethuging	@69jayblanco Ik u do nigga 💙😭	@69jayblanco Ik u do nigga 💙😭
823770146611335168	NLNieuwsAlert	volkskrant: 'Slagingspercentage inburgeringsexamen gehalveerd sinds nieuwe wet' https://t.co/pyfo4qK68c https://t.co/NH0DNImcjd #NLNieuws…	volkskrant : ' Slagingspercentage inburgeringsexamen gehalveerd sinds nieuwe wet ' https://t.co/pyfo4qK68c https://t.co/NH0DNImcjd #NLNieuws …
823770146992951296	ChloeIsDooms	@Ofneetochniet Arme jij :'(	@Ofneetochniet Arme jij :'(
823770147877978112	EveraertsFarah	RT @evi_adriaenssen: Zo naar uw gsm zien hoe laat het is, maar die uiteindelijk weer uitzetten zonder het uur te weten.	RT @evi_adriaenssen : Zo naar uw gsm zien hoe laat het is , maar die uiteindelijk weer uitzetten zonder het uur te weten .
823770149887078402	JamieDelanghe	RT @bertverweirder: Moeite moet van twee kanten komen, anders heeft het geen enkele zin	RT @bertverweirder : Moeite moet van twee kanten komen , anders heeft het geen enkele zin
823770150432284672	isauraxroman	RT @Husseinloll: Ik ben echt saai als ik me niet comfortabel voel met u	RT @Husseinloll : Ik ben echt saai als ik me niet comfortabel voel met u
823770152256831488	TrendolizerVL	Vermiste Riemstenaar gespot op Bali https://t.co/jeCpa90jtC https://t.co/FWFUHc8od8	Vermiste Riemstenaar gespot op Bali https://t.co/jeCpa90jtC https://t.co/FWFUHc8od8
823770154962186240	mauricevannoppe	RT @mauricevannoppe: De VS staan er naar te kijken. Europese hoteluitbaatster is afwezig. Ging wel naar portier van Ankara en haar graad…	RT @mauricevannoppe : De VS staan er naar te kijken . Europese hoteluitbaatster is afwezig . Ging wel naar portier van Ankara en haar graad …
823770155251630082	GemGulpenWittem	Er is een gladheidbestrijdingsactie gestart ivm winterse neerslag.Let op voor gladheid.	Er is een gladheidbestrijdingsactie gestart ivm winterse neerslag . Let op voor gladheid .
823770154932826112	Bonolo_Bo	Is jou man die!😅 https://t.co/3VO8iuWWTA	Is jou man die !😅 https://t.co/3VO8iuWWTA
823770157826850816	JamieDelanghe	RT @kiaravandb: U kwijt raken, das et laatste wa dak wil	RT @kiaravandb : U kwijt raken , das et laatste wa dak wil
823770160280600576	Manuelkra	@NestNL Mn nest moet om 7:30 warm zijn, wat klopt er niet aan het plaatje (en dus de Nest)? https://t.co/D6vsSDxft4	@NestNL Mn nest moet om 7:30 warm zijn , wat klopt er niet aan het plaatje ( en dus de Nest )? https://t.co/D6vsSDxft4
823770162100891649	kyanadebaut	RT @byttebierbeau: De persoon waar je vroeger alles tegen zei ...nu gewoon negeren en voorbij lopen... 😅	RT @byttebierbeau : De persoon waar je vroeger alles tegen zei ... nu gewoon negeren en voorbij lopen ... 😅
823770163833081856	delimburger	'Lage straffen roekeloze rijders niet in verhouding met leed nabestaanden' https://t.co/HXR5vDCfWz	' Lage straffen roekeloze rijders niet in verhouding met leed nabestaanden ' https://t.co/HXR5vDCfWz
823770164281937925	NeosEindhoven	Sociale Top in Eindhoven: ‘Niet over, maar met mensen praten’ https://t.co/K41tvRWdbP via @e52nl	Sociale Top in Eindhoven : ‘ Niet over , maar met mensen praten ’ https://t.co/K41tvRWdbP via @e52nl
823770165716336640	ConsjeVH	Waarom ben ik zo slecht in discipline ?????	Waarom ben ik zo slecht in discipline ?????
823770166454587393	JadisNoir	@VleugelsLies het regent/regende want de regenpijp tikt.	@VleugelsLies het regent / regende want de regenpijp tikt .
823770167666679808	JoostLoosen	RT @FOXSportsnl: Is dit dan een kaart waard? Nee, ook niet... #zimtun #AFCON2017 https://t.co/FiDvNUe6a1	RT @FOXSportsnl : Is dit dan een kaart waard ? Nee , ook niet ... #zimtun #AFCON2017 https://t.co/FiDvNUe6a1
823770168568541184	FrankPKuijpers	Wie het klimaat echt positief wil beïnvloeden, laat de auto staan, viert vakantie in Zeeland en draagt kleding van linnen en wol. #RIVM	Wie het klimaat echt positief wil beïnvloeden , laat de auto staan , viert vakantie in Zeeland en draagt kleding van linnen en wol . #RIVM
823770170107826177	Daisyvliegentha	RT @superrlinda: Namens @IVNGelderland net het #geldersenergieakkoord ondertekend. Ook kinderen en jongeren praten mee! https://t.co/ID83Ek…	RT @superrlinda : Namens @IVNGelderland net het #geldersenergieakkoord ondertekend . Ook kinderen en jongeren praten mee ! https://t.co/ID83Ek …
823770169105403906	MasjavanRooij	RT @statistiekcbs: De CBS-publicatieplanning is weer bijgewerkt. Zie: https://t.co/efRDD139Iu https://t.co/vnpCtMaFVw	RT @statistiekcbs : De CBS-publicatieplanning is weer bijgewerkt . Zie : https://t.co/efRDD139Iu https://t.co/vnpCtMaFVw
823770171902828544	puur_ik	Het is niet altijd even tof dat ze bij ons slaapt, en afgelopen… https://t.co/2h1034n3yr	Het is niet altijd even tof dat ze bij ons slaapt , en afgelopen … https://t.co/2h1034n3yr
823770171521269760	Freelancernu	#zzpbarometer Infographic: Zzp’er stapt niet graag over naar nieuwe bank: Startersvoordelen… https://t.co/d91ZSwoyXu	#zzpbarometer Infographic : Zzp ’ er stapt niet graag over naar nieuwe bank : Startersvoordelen … https://t.co/d91ZSwoyXu
823770172477624320	eusvanhove	Leerlingen willen afwisseling van verschillende activiteiten in de les. https://t.co/HXdqNAjkap	Leerlingen willen afwisseling van verschillende activiteiten in de les . https://t.co/HXdqNAjkap
823770174331437057	NumoQuest	@hegakker Zou het kunnen dat de meesten totaal andere idee hebben over inburgeren #indoctrinatie #asimilatie #islamisering #sharia #politiek	@hegakker Zou het kunnen dat de meesten totaal andere idee hebben over inburgeren #indoctrinatie #asimilatie #islamisering #sharia #politiek
823770175073878016	Amadeusivan	@MaupiEnCo Hahhahaha inderdaad en jullie hebben jullie lekker geslapen?	@MaupiEnCo Hahhahaha inderdaad en jullie hebben jullie lekker geslapen ?
823770179381428224	Limkelianne	@MissKoffieklets Je bent welkom☕	@MissKoffieklets Je bent welkom ☕
823770180178366465	MuseumWoubrugge	Kom eens kijken! : https://t.co/RitwSUM1Lk	Kom eens kijken ! : https://t.co/RitwSUM1Lk
823770182174785536	rjrietveldt	RT @RTLnieuws: 'Eet minder vlees en zuivel om klimaatdoelen te halen' https://t.co/opy9pj6dQ0 https://t.co/aE4YQiOJ6N	RT @RTLnieuws : ' Eet minder vlees en zuivel om klimaatdoelen te halen ' https://t.co/opy9pj6dQ0 https://t.co/aE4YQiOJ6N
823770182648791040	Andreasiewut	Ik vind een @YouTube-video van @baracksdubs leuk: https://t.co/6P7gd6RJLE Barack Obama Singing Happy Birthday	Ik vind een @YouTube - video van @baracksdubs leuk : https://t.co/6P7gd6RJLE Barack Obama Singing Happy Birthday
823770183496044544	mariemauroo	RT @_IkBenJanaa_: Alleen ogen die geweend hebben, kunnen helder zien	RT @_IkBenJanaa_ : Alleen ogen die geweend hebben , kunnen helder zien
823770184498446337	_devallei	Groei VV Prins zichtbaar tegen Seesing personeel Orion In een goed gevulde sporthal slaagde VV Prins er afgelopen … https://t.co/6wX0hHqnPC	Groei VV Prins zichtbaar tegen Seesing personeel Orion In een goed gevulde sporthal slaagde VV Prins er afgelopen … https://t.co/6wX0hHqnPC
823770182271254529	HEPPIESTEKKIE	Een gezellig hoekje mogen creëeren!♡ https://t.co/vUupWOOplJ	Een gezellig hoekje mogen creëeren !♡ https://t.co/vUupWOOplJ
823770186004176896	raymondvk	@wjmeulman dank je wel! Jij ook een goede dienst	@wjmeulman dank je wel ! Jij ook een goede dienst
823770186289385472	guidof1971	RT @SanderKool: Vandaag stoeiden cursisten met de REMUS (Autonomous Underwater Vehicle) ondersteund door Naval Mine Warfare school…	RT @SanderKool : Vandaag stoeiden cursisten met de REMUS ( Autonomous Underwater Vehicle ) ondersteund door Naval Mine Warfare school …
823770187308691457	logos_instituut	Weer zacht weefsel gevonden, nu in een hadrosaurus: vers van de pers (gisteren): https://t.co/CDTrExXxdV @refdag @RefOmroep @nd #strongcase	Weer zacht weefsel gevonden , nu in een hadrosaurus : vers van de pers ( gisteren ): https://t.co/CDTrExXxdV @refdag @RefOmroep @nd #strongcase
823770188927696896	_devallei	Hulpdiensten massaal uitgerukt voor incident in #Barneveld Politie en #brandweer zijn massaal uitgerukt voor een i… https://t.co/TnbqPdprPX	Hulpdiensten massaal uitgerukt voor incident in #Barneveld Politie en #brandweer zijn massaal uitgerukt voor een i… https://t.co/TnbqPdprPX
823770189196050432	alleywayspng	RT @RonnieFlex2907: Een chick lacht me uit, ik kom op tmf hoer wat denk je ik heb vast ooit een nichtje van je geneukt.	RT @RonnieFlex2907 : Een chick lacht me uit , ik kom op tmf hoer wat denk je ik heb vast ooit een nichtje van je geneukt .
823770189535641600	GLAMcez	RT @cpjayloni: @ermiesagum @salvadortrish21 @Aldub_Jason @BojatinReyes @VSupangan @gemgem31mariz @bourne_angel @japple003 HEEL #ALDUBToget…	RT @cpjayloni : @ermiesagum @salvadortrish21 @Aldub_Jason @BojatinReyes @VSupangan @gemgem31mariz @bourne_angel @japple003 HEEL #ALDUBToget …
823770189896577024	zegtteveel	Het duurt even... https://t.co/l6k97XYJM3	Het duurt even ... https://t.co/l6k97XYJM3
823770191083532288	04_linny	RT @dromenbetekenis: Hou van mij om wie ik ben, niet om wie jij dacht dat ik was.	RT @dromenbetekenis : Hou van mij om wie ik ben , niet om wie jij dacht dat ik was .
823770191142256640	F11kYouTrump	Fuck You Trump RT @HubertDeMeulder: #Trump zet 5.000 jobs in België op de helling - https://t.co/zP83iuIn90 via @gva	Fuck You Trump RT @HubertDeMeulder : #Trump zet 5.000 jobs in België op de helling - https://t.co/zP83iuIn90 via @gva
823770191607844864	_devallei	24-01-2017 Brand + GRIP 1 Hanzeweg, #Barneveld 06:43:26 24-01-17 - ALPHA- inzet voor de plotter komt ter vervallen… https://t.co/LGm9As2HzX	24-01-2017 Brand + GRIP 1 Hanzeweg , #Barneveld 06:43:26 24-01-17 - ALPHA - inzet voor de plotter komt ter vervallen … https://t.co/LGm9As2HzX
823770192555769856	Grootkarzijn58	RT @HarmJanvSchaik: Wat wordt er toch veel modder gegooid in diverse tweets die ik lees. Respectvol omgaan met elkaar en omzien naar elkaar…	RT @HarmJanvSchaik : Wat wordt er toch veel modder gegooid in diverse tweets die ik lees . Respectvol omgaan met elkaar en omzien naar elkaar …
823770193172299777	lammert	De Avonden eindelijk in het Engels https://t.co/y5YjVASjHO	De Avonden eindelijk in het Engels https://t.co/y5YjVASjHO
823770194321534978	jana12vd	Als ge verkouden bent, kunt ge precies amper ademen 😐	Als ge verkouden bent , kunt ge precies amper ademen 😐
823770196192137216	POFerriesNL	De aankomst van de Zeebrugge - Hull overtocht is momenteel op tijd. Een prettige verderzetting van uw trip gewenst! https://t.co/CR6LCDrjJw	De aankomst van de Zeebrugge - Hull overtocht is momenteel op tijd . Een prettige verderzetting van uw trip gewenst ! https://t.co/CR6LCDrjJw
823770198775922688	Breda_Nieuws	Groot evenement vraagt aandacht voor verstandelijke beperking In #Oosterhout staat een groot nieuw evenement op st… https://t.co/QhUKJkxZsv	Groot evenement vraagt aandacht voor verstandelijke beperking In #Oosterhout staat een groot nieuw evenement op st … https://t.co/QhUKJkxZsv
823770200147304448	newsfeit	#newsfeit: 'Geen pressie meer spelen? Flauwekul!' https://t.co/ldULrovKZn #ad.nl	#newsfeit : ' Geen pressie meer spelen ? Flauwekul !' https://t.co/ldULrovKZn #ad . nl
823770200054992896	LaatsteNieuwszz	'Geen pressie meer spelen? Flauwekul!' https://t.co/XoNZZMGHwz	' Geen pressie meer spelen ? Flauwekul !' https://t.co/XoNZZMGHwz
823770201242169344	SuzanneNefkens	Vandaag begint het! Aanmelden kan nog steeds. #NOT2017 https://t.co/3ILXJ6muSS	Vandaag begint het ! Aanmelden kan nog steeds . #NOT2017 https://t.co/3ILXJ6muSS
823770201715929088	wowobbel	Minder auto's gestolen, meer teruggevonden https://t.co/R7XZv5lvDa	Minder auto's gestolen , meer teruggevonden https://t.co/R7XZv5lvDa
823770202412355589	SciarrottaL	RT @blvcklatin_: 💀💀 i hate yall kijk die sokken https://t.co/BQEWHih13H	RT @blvcklatin_ : 💀💀 i hate yall kijk die sokken https://t.co/BQEWHih13H
823770203221872641	nikita_coen	RT @louis_vanpoucke: Waarom lijkt het altijd alsof de persoon voor je bij de dokter er drie jaar over doet terwijl ik daar amper 10 min zit…	RT @louis_vanpoucke : Waarom lijkt het altijd alsof de persoon voor je bij de dokter er drie jaar over doet terwijl ik daar amper 10 min zit …
823770204165591040	nisrin_xx3	RT @Demouliere: De ene dag overgevoelig, de andere gevoelloos	RT @Demouliere : De ene dag overgevoelig , de andere gevoelloos
823770204303831040	newsfeit	#newsfeit: 'Nadal verdient meer lof' https://t.co/Tc78zTct7j #ad.nl	#newsfeit : ' Nadal verdient meer lof ' https://t.co/Tc78zTct7j #ad . nl
823770204312313856	elinadelb	RT @Lonne_B: Ik ben altijd zo moe, maar wil nooit vroeg gaan slapen	RT @Lonne_B : Ik ben altijd zo moe , maar wil nooit vroeg gaan slapen
823770204303986688	BasEnBobbie	@Amadeusivan jaaa alleen regen als wij slapen!!!	@Amadeusivan jaaa alleen regen als wij slapen !!!
823770204618358786	LaatsteNieuwszz	'Nadal verdient meer lof' https://t.co/Dnbw7YBJoR	' Nadal verdient meer lof ' https://t.co/Dnbw7YBJoR
823770205125939200	Filefeed	#Filefeed Totale filelengte op snelwegen in Vlaanderen: 51 km; Trend: stijgend https://t.co/9B53IqfbCZ #File #Belgie	#Filefeed Totale filelengte op snelwegen in Vlaanderen : 51 km ; Trend : stijgend https://t.co/9B53IqfbCZ #File #Belgie
823770204945530881	Radio_Powermix	'Geen pressie meer spelen? Flauwekul!' https://t.co/UI9U6o9h5a #AD.nl https://t.co/lgJLwODC2r	' Geen pressie meer spelen ? Flauwekul !' https://t.co/UI9U6o9h5a #AD . nl https://t.co/lgJLwODC2r
823770205717413888	ATReerink	RT @MargjeMahler: Waarom is werken in #verpleeghuis bijzonder ? Dit noemde ik eerder. Het daagt je uit tot waarde-volle #zorgdebat https:/…	RT @MargjeMahler : Waarom is werken in #verpleeghuis bijzonder ? Dit noemde ik eerder . Het daagt je uit tot waarde-volle #zorgdebat https:/ …
823770207281741824	newsfeit	#newsfeit: Mogelijk eerste 'all-American final' in Grand Slam sinds '09 https://t.co/DoIssJ9Bzt #ad.nl	#newsfeit : Mogelijk eerste ' all-American final ' in Grand Slam sinds '09 https://t.co/DoIssJ9Bzt #ad . nl
