824481998072938497	sofieweetjes	Het is nu zes uur	Het is nu zes uur
824496669534420993	pvbprive	RT @DrGertJanMulder: Zelfs in Veenendaal @fritswester en ook dat is de schuld van @TimmermansEU https://t.co/YYB4yrYqiY	RT @DrGertJanMulder : Zelfs in Veenendaal @fritswester en ook dat is de schuld van @TimmermansEU https://t.co/YYB4yrYqiY
824496664924868608	iiwantchocolate	Kijk hoe groot de zalen zijn waar tøp in Amerika in speelt, waarom staan ze hier nog niet in de ziggodome ofzo?! https://t.co/Z9fSBUBjbB	Kijk hoe groot de zalen zijn waar tøp in Amerika in speelt , waarom staan ze hier nog niet in de ziggodome ofzo ?! https://t.co/Z9fSBUBjbB
824496671610527744	NS_online	@G_W66 Op dat traject ie ik geen uitval iig. ^DB	@G_W66 Op dat traject ie ik geen uitval iig . ^ DB
824496671660716034	tinderella095	RT @982thebeat: #LiveOn982thebeat Werk by kCAne MarkCO @kCAneMarkCO https://t.co/js5ZfvYa1d https://t.co/BxLFysh9dS	RT @982thebeat : #LiveOn982thebeat Werk by kCAne MarkCO @kCAneMarkCO https://t.co/js5ZfvYa1d https://t.co/BxLFysh9dS
824496672130629632	BLOCnl	Claudia de Breij, Mies Bouwman en Van Rijn tekenen Health Deal Het Dorp | Nieuwsbericht | Rijksoverheid.nl https://t.co/koQivEzmu6	Claudia de Breij , Mies Bouwman en Van Rijn tekenen Health Deal Het Dorp | Nieuwsbericht | Rijksoverheid . nl https://t.co/koQivEzmu6
824496674982756352	LucSluijsmans	Op 1 feb spreekt Louise Elffers, lector @HvA op #Meetop020 Bekijk hier alvast haar lectorale reden… https://t.co/wqG8uGobhr	Op 1 feb spreekt Louise Elffers , lector @HvA op #Meetop020 Bekijk hier alvast haar lectorale reden … https://t.co/wqG8uGobhr
824496675418935296	vfangirlv	Ik vind een @YouTube-video van @akidearest leuk: https://t.co/fR6ikeQT6t THE NEET	Ik vind een @YouTube - video van @akidearest leuk : https://t.co/fR6ikeQT6t THE NEET
824496678237573120	NikitaVanLoock	RT @silkedesaeger: Ik dacht echt da ik modeontwerpster ging worden me deze boeken hahahha echt mene jeugd https://t.co/9L3SF2cMee	RT @silkedesaeger : Ik dacht echt da ik modeontwerpster ging worden me deze boeken hahahha echt mene jeugd https://t.co/9L3SF2cMee
824496678485053440	oke_pvv	#legerdesheils Teamleider Bedrijfsvoering: Leger des Heils - Enschede, Overijssel - Het… https://t.co/o6QK9qHGhW	#legerdesheils Teamleider Bedrijfsvoering : Leger des Heils - Enschede , Overijssel - Het … https://t.co/o6QK9qHGhW
824496678824792064	_Utrecht	#Zeist wil met psycholance verwarde mensen vervoeren #Zeist wil als eerste gemeente in de regio een psycholance in… https://t.co/WRkjLzmi3z	#Zeist wil met psycholance verwarde mensen vervoeren #Zeist wil als eerste gemeente in de regio een psycholance in … https://t.co/WRkjLzmi3z
824496678707269632	BartBaeteman	RT @lorinparys: Respect voor @loderoels & @radio1be, maar als @BewegingNet in interview mag kiezen geen vragen over Arco te willen, mag ik…	RT @lorinparys : Respect voor @loderoels & @radio1be , maar als @BewegingNet in interview mag kiezen geen vragen over Arco te willen , mag ik …
824496679692951552	XxXDTfanXxX	RT @MitchellVoeten: Ik denk dat er deze week alleen maar afleveringen van Dokter Voetjes online komen. Is t snelste opgenomen etc aangezien…	RT @MitchellVoeten : Ik denk dat er deze week alleen maar afleveringen van Dokter Voetjes online komen . Is t snelste opgenomen etc aangezien …
824496680074633217	____verhoeven__	@stophoutrooknu @chiene2 ook in Ridderkerk, is s avonds geen verhoging waar te nemen, terwijl dan de kachels aan gaan.	@stophoutrooknu @chiene2 ook in Ridderkerk , is s avonds geen verhoging waar te nemen , terwijl dan de kachels aan gaan .
824496680456294400	iamBrit	Hoe komen ze daarbij: door die brief van Rutte of door het filmpje van Lubach? 😂 https://t.co/240EUVhqxO	Hoe komen ze daarbij : door die brief van Rutte of door het filmpje van Lubach ? 😂 https://t.co/240EUVhqxO
824496680561209349	MauritsEdvaldo	@_toetie @ruwebolstertje @F_azarkan @selcukozturknl @DenkNL dat had ik bij die boze turk mevrouw columnist ? 1 opmerking BAM block 🤔	@_toetie @ruwebolstertje @F_azarkan @selcukozturknl @DenkNL dat had ik bij die boze turk mevrouw columnist ? 1 opmerking BAM block 🤔
824496680661880832	fooddrinkdir	RT @olijfoliekreta: Duitse minister wil geen uitzondering voor tol... https://t.co/zRztRHDZBB via @olijfoliekreta #catering #culinair https…	RT @olijfoliekreta : Duitse minister wil geen uitzondering voor tol ... https://t.co/zRztRHDZBB via @olijfoliekreta #catering #culinair https …
824496681341292545	_Utrecht	Recreatieschap Stichtse Groenlanden snakt naar meer bekendheid Recreatieschap Stichtse Groenlanden moet vernieuwen… https://t.co/yAtcDPiRqS	Recreatieschap Stichtse Groenlanden snakt naar meer bekendheid Recreatieschap Stichtse Groenlanden moet vernieuwen … https://t.co/yAtcDPiRqS
824496681999855616	JudithGieben68	RT @RTLnieuws: Er komen vette jaren aan in de bouw, bouwvakkers kunnen weer in loondienst https://t.co/QuZZCqN7BD https://t.co/vopogPzUyS	RT @RTLnieuws : Er komen vette jaren aan in de bouw , bouwvakkers kunnen weer in loondienst https://t.co/QuZZCqN7BD https://t.co/vopogPzUyS
824496683891519489	PisolatiAlessia	RT @VandewalleDylen: Ik zou echt alles doen voor mensen die ik graag zie	RT @VandewalleDylen : Ik zou echt alles doen voor mensen die ik graag zie
824496687494356992	Samia_Alha	RT @Justinedecle: Kben iemand die veel bevestiging nodig heeft	RT @Justinedecle : Kben iemand die veel bevestiging nodig heeft
824496688853352452	BySteveBrown	@nothingsexclude @NUnl Rutte:Doe Normaal zoals mijn Minister Hennis en vervals medisch rapport klokkenluider: https://t.co/Ejd1g1Ksoj Video	@nothingsexclude @NUnl Rutte : Doe Normaal zoals mijn Minister Hennis en vervals medisch rapport klokkenluider : https://t.co/Ejd1g1Ksoj Video
824496690535301121	kathleenkenens	@vreven_saar jaaa natuurlijk voor een bepaalde periode, ma da zal iedereen altijd wel eens lukken, mij lukte het vroeger ook niet	@vreven_saar jaaa natuurlijk voor een bepaalde periode , ma da zal iedereen altijd wel eens lukken , mij lukte het vroeger ook niet
824496691541897216	mika_vajennie	Yessss it's fursday dat heeft weer veel te lang geduurt @rutgervink 💝🍀💕	Yessss it's fursday dat heeft weer veel te lang geduurt @rutgervink 💝🍀💕
824496692347146240	SexDumpert	Geile meid wil hem heerlijk verleiden https://t.co/JTPLSnkh5g	Geile meid wil hem heerlijk verleiden https://t.co/JTPLSnkh5g
824496694830264320	Friesland_	Rechter: Managers Hotel Paal 8 moeten vertrekken https://t.co/zALtNacitF #fries #nieuwsfriesland #leeuwarden	Rechter : Managers Hotel Paal 8 moeten vertrekken https://t.co/zALtNacitF #fries #nieuwsfriesland #leeuwarden
824496697527201792	AKapralov	@DeGroesbeek leuk om rijkelui te zijn , heb je wel plannen . Arme hebben ook plannen maar die blijven luchtkastelen . Primitief gemaakt .	@DeGroesbeek leuk om rijkelui te zijn , heb je wel plannen . Arme hebben ook plannen maar die blijven luchtkastelen . Primitief gemaakt .
824496700148617216	p2000_alarm	P2000 melding Ambulance: Automatisch brandalarm op Polanenhof in 's-Gravenhage, brandweer met spoed ter plaatse	P2000 melding Ambulance : Automatisch brandalarm op Polanenhof in ' s-Gravenhage , brandweer met spoed ter plaatse
824496699913764865	Soevereintje	Veel doden door uitbraak gele koorts Brazilië https://t.co/jbsWc7FbDm via @telegraaf	Veel doden door uitbraak gele koorts Brazilië https://t.co/jbsWc7FbDm via @telegraaf
824496701394259968	p2000_alarm	P2000 melding Ambulance: Ambulance met spoed naar Graaf Lodewijklaan in Leidschendam	P2000 melding Ambulance : Ambulance met spoed naar Graaf Lodewijklaan in Leidschendam
824496703730491392	sannejma	waar the fuck is mijn buik vet heen	waar the fuck is mijn buik vet heen
824496705823502336	Pebblyn	@bertstaes Is dat niet supergevaarlijk tijdens spits? Op 15'' sta je met 20 man aan elke kant 😕 Goed bezig, @Stadgent	@bertstaes Is dat niet supergevaarlijk tijdens spits ? Op 15'' sta je met 20 man aan elke kant 😕 Goed bezig , @Stadgent
824496706649784321	Panverlo	Vliegende start voor kennisnetwerk Cooplink https://t.co/UOPcnwhJzH	Vliegende start voor kennisnetwerk Cooplink https://t.co/UOPcnwhJzH
824496709430611968	SuperShaolin1	Waarom is vergeten belangrijker dan onthouden ? Waarom is de haat soms sterker dan verdriet ?	Waarom is vergeten belangrijker dan onthouden ? Waarom is de haat soms sterker dan verdriet ?
824496710688927744	VARnws	Zondag Inloopmiddagen voor senioren in De Ark https://t.co/IQg4qjWdIY	Zondag Inloopmiddagen voor senioren in De Ark https://t.co/IQg4qjWdIY
824496711901081600	1708_carla	De genade en de vrede van God, onze Vader, en van de Here Jezus Christus wens ik u toe. 2 Korinthiërs 1:2 H…… https://t.co/h04icqGvUk	De genade en de vrede van God , onze Vader , en van de Here Jezus Christus wens ik u toe . 2 Korinthiërs 1:2 H…… https://t.co/h04icqGvUk
824496715206197248	debetweeter	wordt het geen tijd dat @de_NVA eens een nieuwe grap verzint dan die van dat fake geld afprinten? https://t.co/1FHUuYa3i5	wordt het geen tijd dat @de_NVA eens een nieuwe grap verzint dan die van dat fake geld afprinten ? https://t.co/1FHUuYa3i5
824496718238666753	AanbestedingsML	Aanbesteding Wmo-vervoer moet over https://t.co/TD5CUyTO8q	Aanbesteding Wmo-vervoer moet over https://t.co/TD5CUyTO8q
824496718943318017	GuyVanhengel	RT @OpenVldBrussel: Brussel: een sterke hoofdstad voor een sterk Europa! #BeEurope #BeBrussels Meer info? -> https://t.co/B8xyUA3oeC https:…	RT @OpenVldBrussel : Brussel : een sterke hoofdstad voor een sterk Europa ! #BeEurope #BeBrussels Meer info ? -> https://t.co/B8xyUA3oeC https: …
824496719970861056	CelineVerhee	RT @wavymans: Als deze tweet 200 RTs haalt, fietsen Ismail en ik naar Sint-Petersburg en filmen wij alles. https://t.co/cgGiqEdFAu	RT @wavymans : Als deze tweet 200 RTs haalt , fietsen Ismail en ik naar Sint-Petersburg en filmen wij alles . https://t.co/cgGiqEdFAu
824496719861837824	MenezesCRF_	Super Onze.. https://t.co/1yDh4MPmtg	Super Onze .. https://t.co/1yDh4MPmtg
824496720574869504	RiannevanEijk1	RT @Zorgvisie: RVS: bouw een ‘e-health snelweg’ https://t.co/cZpFCfxJWn https://t.co/ov8Bg1W6yP	RT @Zorgvisie : RVS : bouw een ‘ e-health snelweg ’ https://t.co/cZpFCfxJWn https://t.co/ov8Bg1W6yP
824496720918835200	HuubBellemakers	Nou, goedemorgen lief internet	Nou , goedemorgen lief internet
824496725213712385	swisslers	RT @GeileMarije: @GeileMarije Zou fijn als mensen me willen promoten! Zal ook beloond worden😉	RT @GeileMarije : @GeileMarije Zou fijn als mensen me willen promoten ! Zal ook beloond worden 😉
824496726908293120	maartennoppus	@Kirstenschrijft heb ik vaker gehoord. Ik vond het een fijn boek, al waren de twee latere boeken van dezelfde schrijver nog leuker.	@Kirstenschrijft heb ik vaker gehoord . Ik vond het een fijn boek , al waren de twee latere boeken van dezelfde schrijver nog leuker .
824496732927041536	thebandb	De presentatie van Casper Hulshof op #rEDAdam: Trap er niet in https://t.co/gz9xg8qgSf	De presentatie van Casper Hulshof op #rEDAdam : Trap er niet in https://t.co/gz9xg8qgSf
824496734453858306	lau_vervust	Goeie morgen....😍	Goeie morgen ....😍
824496733912793088	hotforsussie	Ik begin wat later vandaag!! https://t.co/4gBL5VJCNR	Ik begin wat later vandaag !! https://t.co/4gBL5VJCNR
824496735225610240	dijkfan56	RT @AsielZwolle: Dikky is het type “ruwe bolster, blanke pit”. Rustig kroelen, dan ontdooit Dikky. Hij draait zijn koppie naar je h…	RT @AsielZwolle : Dikky is het type “ ruwe bolster , blanke pit ”. Rustig kroelen , dan ontdooit Dikky . Hij draait zijn koppie naar je h…
824496736810905600	ivovandam	EMA becijfert de economische schade in Europa als gevolg van klimaatverandering sinds 1980 op 400 miljard euro. https://t.co/e7akMRUySt	EMA becijfert de economische schade in Europa als gevolg van klimaatverandering sinds 1980 op 400 miljard euro . https://t.co/e7akMRUySt
824496736890658816	wolvenlied	Bonden boos omdat leerkrachten één of twee extra lesuren moeten werken https://t.co/JIoYf1LwBm via @HLN_BE	Bonden boos omdat leerkrachten één of twee extra lesuren moeten werken https://t.co/JIoYf1LwBm via @HLN_BE
824496737175957508	1968Aartbei	@zoGeileAnne kom maar geef je wel een geile beurt	@zoGeileAnne kom maar geef je wel een geile beurt
824496737826013184	Deme80537610	Lions gaan gat skop in SR. Watch this space Stormer boy. Flower power gaan nie werk nie. Julle blommetjies het geen… https://t.co/CQsxvtWgZu	Lions gaan gat skop in SR . Watch this space Stormer boy . Flower power gaan nie werk nie . Julle blommetjies het geen … https://t.co/CQsxvtWgZu
824496739847700482	BySteveBrown	@Schizosoof Rutte:Doe Normaal zoals mijn Minister Hennis en vervals medisch rapport klokkenluider: https://t.co/Ejd1g1Ksoj (Video)	@Schizosoof Rutte : Doe Normaal zoals mijn Minister Hennis en vervals medisch rapport klokkenluider : https://t.co/Ejd1g1Ksoj ( Video )
824496741152161792	Caroline_Dc	Ik ga naar school in een Hogwarts uniform, nooit gedacht dat ik dat zou kunnen zeggen https://t.co/AD77sNmYFs	Ik ga naar school in een Hogwarts uniform , nooit gedacht dat ik dat zou kunnen zeggen https://t.co/AD77sNmYFs
824496743031119872	Anja3k	Jammer! Maar respect en dank aan beide voor alle mooie edities @MundialTilburg https://t.co/wo8b3j0gzx	Jammer ! Maar respect en dank aan beide voor alle mooie edities @MundialTilburg https://t.co/wo8b3j0gzx
824496742947295232	Ph4ser	@Convex_Kafka @YouTube Hou toch op. Ikheb geen tijd voor die hypocriete peuterrijmpjes van je. Plak die pvv stempel maar op een andere gek	@Convex_Kafka @YouTube Hou toch op . Ikheb geen tijd voor die hypocriete peuterrijmpjes van je . Plak die pvv stempel maar op een andere gek
824496745006632960	_Zwolle	Wederom winst voor Donitas Dames 3 https://t.co/dVXiAwxZmH VoV, 26-01-2017. 6:49 uur. Afgelopen zaterdag konden wij revanche nemen tegen #…	Wederom winst voor Donitas Dames 3 https://t.co/dVXiAwxZmH VoV , 26-01-2017. 6:49 uur . Afgelopen zaterdag konden wij revanche nemen tegen #…
824496744352215040	metrobelgie	Mexico “gelooft niet in muren”, zegt president https://t.co/UhfNCSUhWL https://t.co/vMPkkqSFlN	Mexico “ gelooft niet in muren ”, zegt president https://t.co/UhfNCSUhWL https://t.co/vMPkkqSFlN
824496746134994945	TDSNenschede	Geen strafzaak voor dakdrama in Grolsch Veste | TV Enschede FM | de lokale omroep van en voor Enschede https://t.co/76jMN6lixg #tvenschede…	Geen strafzaak voor dakdrama in Grolsch Veste | TV Enschede FM | de lokale omroep van en voor Enschede https://t.co/76jMN6lixg #tvenschede …
824496746420117505	weyerwin	Zeven leden van zelfde familie opgepakt bij huiszoekingen in Brussel https://t.co/LxTMgFmx3H	Zeven leden van zelfde familie opgepakt bij huiszoekingen in Brussel https://t.co/LxTMgFmx3H
824496746843738113	WoltersKlaas_	Weet iemand wanneer @LTONederland @LTONoord @ZLTO @LLTB_Roermond met inhoudelijke reactie komen op ammoniak rapport? https://t.co/8Swfq3jP6X	Weet iemand wanneer @LTONederland @LTONoord @ZLTO @LLTB_Roermond met inhoudelijke reactie komen op ammoniak rapport ? https://t.co/8Swfq3jP6X
824496749352013825	StienoVanHoof	RT @scheerssander: "Waarom doe je mee als verleider aan Temptation?" https://t.co/lCHeSJV0ka	RT @scheerssander : " Waarom doe je mee als verleider aan Temptation ?" https://t.co/lCHeSJV0ka
824496749377163264	bobbyblok	RT @apjvalk: Trump over de vraag of hij migrantenkinderen die nu door de wet beschermd worden, gaat uitzetten: https://t.co/Db55uw0JDI	RT @apjvalk : Trump over de vraag of hij migrantenkinderen die nu door de wet beschermd worden , gaat uitzetten : https://t.co/Db55uw0JDI
824496749561675779	TDSNenschede	Vlam in de pan bij kookvereniging in Enschede | TV Enschede FM | de lokale omroep van en voor Enschede https://t.co/unWA60YaZ1 #tvenschede…	Vlam in de pan bij kookvereniging in Enschede | TV Enschede FM | de lokale omroep van en voor Enschede https://t.co/unWA60YaZ1 #tvenschede …
824496749255491584	Tri3st	Koffie.. ontdooien en naar Zaltbommel (@ OQEMA bv in Son) https://t.co/GNsh7j3LKs	Koffie .. ontdooien en naar Zaltbommel (@ OQEMA bv in Son ) https://t.co/GNsh7j3LKs
824496749825978368	stefanie_deca	RT @Celine_Delaere: Ik mis u man, ik mis u enorm hard	RT @Celine_Delaere : Ik mis u man , ik mis u enorm hard
824496749888860162	ZoeDenorme	RT @silkedesaeger: Ik dacht echt da ik modeontwerpster ging worden me deze boeken hahahha echt mene jeugd https://t.co/9L3SF2cMee	RT @silkedesaeger : Ik dacht echt da ik modeontwerpster ging worden me deze boeken hahahha echt mene jeugd https://t.co/9L3SF2cMee
824496749209329665	InekeL	@karinloopbaan Texel. Zo vaak geweest, maar blijft trekken. https://t.co/oE8x6anvM8	@karinloopbaan Texel . Zo vaak geweest , maar blijft trekken . https://t.co/oE8x6anvM8
824496752040562688	DespeghelCedric	RT @silkenvandeile: op vlak van vrienden en boyfriends heeft mama altijd gelijk!!!	RT @silkenvandeile : op vlak van vrienden en boyfriends heeft mama altijd gelijk !!!
824496752590028800	TDSNenschede	'Drugsprobleem Glanerbrug moet in Duitsland worden bestreden' | TV Enschede FM | de lokale omroep van en voor Enschede …	' Drugsprobleem Glanerbrug moet in Duitsland worden bestreden ' | TV Enschede FM | de lokale omroep van en voor Enschede …
824496753026232321	LemisAtmaca	RT @ReisKurt2: Personeel van school in #Nigeria was gekidnapt. Vrijgelaten. Moment van de hereniging op #school. https://t.co/jDJLQhoI2L	RT @ReisKurt2 : Personeel van school in #Nigeria was gekidnapt . Vrijgelaten . Moment van de hereniging op #school . https://t.co/jDJLQhoI2L
824496753923624960	ThierryC4Mich	Investeringsfonds Colony Capital trekt zich terug uit Carrefour | FoodPro Network https://t.co/Dj1DTXLeTb	Investeringsfonds Colony Capital trekt zich terug uit Carrefour | FoodPro Network https://t.co/Dj1DTXLeTb
824496755584724992	klasvanjuflinda	Een aantal weken geleden heb ik gevraagd of jullie een enquête wilden invullen. Meer dan 300 bezoekers hebben dit... https://t.co/6z4xgEkFMp	Een aantal weken geleden heb ik gevraagd of jullie een enquête wilden invullen . Meer dan 300 bezoekers hebben dit ... https://t.co/6z4xgEkFMp
824496756645916672	62Ineke	RT @LoesjeNL: **om m’n voeten uit hun winterdip te halen heb ik alvast wat grassprietjes in m’n sokken gestrooid** #loesje https://t.co/53u…	RT @LoesjeNL : ** om m’n voeten uit hun winterdip te halen heb ik alvast wat grassprietjes in m’n sokken gestrooid ** #loesje https://t.co/53u …
